0	0
0	0
0	0.0314159
0	0.0628319
0	0.0942478
0	0.125664
0	0.15708
0	0.188496
0	0.219911
0	0.251327
0	0.282743
0	0.314159
0	0.345575
0	0.376991
0	0.408407
0	0.439823
0	0.471239
0	0.502655
0	0.534071
0	0.565487
0	0.596903
0	0.628319
0	0.659734
0	0.69115
0	0.722566
0	0.753982
0	0.785398
0	0.816814
0	0.84823
0	0.879646
0	0.911062
0	0.942478
0	0.973894
0	1.00531
0	1.03673
0	1.06814
0	1.09956
0	1.13097
0	1.16239
0	1.19381
0	1.22522
0	1.25664
0	1.28805
0	1.31947
0	1.35088
0	1.3823
0	1.41372
0	1.44513
0	1.47655
0	1.50796
0	1.53938
0	1.5708
0	1.60221
0	1.63363
0	1.66504
0	1.69646
0	1.72788
0	1.75929
0	1.79071
0	1.82212
0	1.85354
0	1.88496
0	1.91637
0	1.94779
0	1.9792
0	2.01062
0	2.04204
0	2.07345
0	2.10487
0	2.13628
0	2.1677
0	2.19911
0	2.23053
0	2.26195
0	2.29336
0	2.32478
0	2.35619
0	2.38761
0	2.41903
0	2.45044
0	2.48186
0	2.51327
0	2.54469
0	2.57611
0	2.60752
0	2.63894
0	2.67035
0	2.70177
0	2.73319
0	2.7646
0	2.79602
0	2.82743
0	2.85885
0	2.89027
0	2.92168
0	2.9531
0	2.98451
0	3.01593
0	3.04734
0	3.07876
0	3.11018
0.0314159	0
0.0314159	0.0314159
0.0314159	0.0628319
0.0314159	0.0942478
0.0314159	0.125664
0.0314159	0.15708
0.0314159	0.188496
0.0314159	0.219911
0.0314159	0.251327
0.0314159	0.282743
0.0314159	0.314159
0.0314159	0.345575
0.0314159	0.376991
0.0314159	0.408407
0.0314159	0.439823
0.0314159	0.471239
0.0314159	0.502655
0.0314159	0.534071
0.0314159	0.565487
0.0314159	0.596903
0.0314159	0.628319
0.0314159	0.659734
0.0314159	0.69115
0.0314159	0.722566
0.0314159	0.753982
0.0314159	0.785398
0.0314159	0.816814
0.0314159	0.84823
0.0314159	0.879646
0.0314159	0.911062
0.0314159	0.942478
0.0314159	0.973894
0.0314159	1.00531
0.0314159	1.03673
0.0314159	1.06814
0.0314159	1.09956
0.0314159	1.13097
0.0314159	1.16239
0.0314159	1.19381
0.0314159	1.22522
0.0314159	1.25664
0.0314159	1.28805
0.0314159	1.31947
0.0314159	1.35088
0.0314159	1.3823
0.0314159	1.41372
0.0314159	1.44513
0.0314159	1.47655
0.0314159	1.50796
0.0314159	1.53938
0.0314159	1.5708
0.0314159	1.60221
0.0314159	1.63363
0.0314159	1.66504
0.0314159	1.69646
0.0314159	1.72788
0.0314159	1.75929
0.0314159	1.79071
0.0314159	1.82212
